chr	bin	arm	pos	value	disease	change
chr18	chr1:115000000-120000000	18q	67500000	-0.08181818181818183	Prostate	Loss
chr18	chr1:115000000-120000000	18q	67500000	0.018181818181818177	Prostate	Gain
chr19	chr1:110000000-115000000	19p	12500000	-0.053763440860215075	Bladder	Loss
chr19	chr1:110000000-115000000	19p	12500000	0.05376344086021508	Bladder	Gain
chr19	chr1:110000000-115000000	19p	12500000	-0	RCC	Loss
chr19	chr1:110000000-115000000	19p	12500000	0.0459770114942529	RCC	Gain
chr19	chr1:110000000-115000000	19p	12500000	-0.009090909090909101	Prostate	Loss
chr19	chr1:110000000-115000000	19p	12500000	0.0090909090909091	Prostate	Gain
chr19	chr1:105000000-110000000	19p	17500000	-0.03225806451612905	Bladder	Loss
chr19	chr1:105000000-110000000	19p	17500000	0.09677419354838711	Bladder	Gain
chr19	chr1:105000000-110000000	19p	17500000	-0	RCC	Loss
chr19	chr1:105000000-110000000	19p	17500000	0.0459770114942529	RCC	Gain
chr19	chr1:105000000-110000000	19p	17500000	-0.009090909090909101	Prostate	Loss
chr19	chr1:105000000-110000000	19p	17500000	0.0090909090909091	Prostate	Gain
chr20	chr1:95000000-100000000	20p	7500000	-0.021505376344086037	Bladder	Loss
chr20	chr1:95000000-100000000	20p	7500000	0.1827956989247313	Bladder	Gain
chr20	chr1:95000000-100000000	20p	7500000	-0	RCC	Loss
chr20	chr1:95000000-100000000	20p	7500000	0.09195402298850579	RCC	Gain
chr20	chr1:95000000-100000000	20p	7500000	-0.018181818181818177	Prostate	Loss
chr20	chr1:95000000-100000000	20p	7500000	0.018181818181818177	Prostate	Gain
chr20	chr1:85000000-90000000	20p	12500000	-0.03225806451612905	Bladder	Loss
chr20	chr1:85000000-90000000	20p	12500000	0.1827956989247313	Bladder	Gain
chr20	chr1:85000000-90000000	20p	12500000	-0	RCC	Loss
chr20	chr1:85000000-90000000	20p	12500000	0.08045977011494257	RCC	Gain
chr20	chr1:85000000-90000000	20p	12500000	-0.018181818181818177	Prostate	Loss
chr20	chr1:85000000-90000000	20p	12500000	0.018181818181818177	Prostate	Gain
chr20	chr1:80000000-85000000	20p	17500000	-0.03225806451612905	Bladder	Loss
chr20	chr1:80000000-85000000	20p	17500000	0.20430107526881733	Bladder	Gain
chr20	chr1:80000000-85000000	20p	17500000	-0	RCC	Loss
chr20	chr1:80000000-85000000	20p	17500000	0.09195402298850579	RCC	Gain
chr20	chr1:80000000-85000000	20p	17500000	-0.018181818181818177	Prostate	Loss
chr20	chr1:80000000-85000000	20p	17500000	0.018181818181818177	Prostate	Gain
chr20	chr1:75000000-80000000	20p	22500000	-0.032258064516129045	Bladder	Loss
chr20	chr1:75000000-80000000	20p	22500000	0.21505376344086036	Bladder	Gain
chr20	chr1:75000000-80000000	20p	22500000	-0	RCC	Loss
chr20	chr1:75000000-80000000	20p	22500000	0.09195402298850579	RCC	Gain
chr20	chr1:75000000-80000000	20p	22500000	-0.018181818181818177	Prostate	Loss
chr20	chr1:75000000-80000000	20p	22500000	0.018181818181818177	Prostate	Gain
chr20	chr1:70000000-75000000	20q	37500000	-0	Bladder	Loss
chr20	chr1:70000000-75000000	20q	37500000	0.2795698924731184	Bladder	Gain
chr20	chr1:70000000-75000000	20q	37500000	-0	RCC	Loss
chr20	chr1:70000000-75000000	20q	37500000	0.09195402298850579	RCC	Gain
chr20	chr1:70000000-75000000	20q	37500000	-0.018181818181818177	Prostate	Loss
chr20	chr1:70000000-75000000	20q	37500000	0.0090909090909091	Prostate	Gain
chr20	chr1:65000000-70000000	20q	42500000	-0.010752688172043019	Bladder	Loss
chr20	chr1:65000000-70000000	20q	42500000	0.2903225806451613	Bladder	Gain
chr20	chr1:65000000-70000000	20q	42500000	-0	RCC	Loss
chr20	chr1:65000000-70000000	20q	42500000	0.09195402298850579	RCC	Gain
chr20	chr1:65000000-70000000	20q	42500000	-0.018181818181818177	Prostate	Loss
chr20	chr1:65000000-70000000	20q	42500000	0.018181818181818177	Prostate	Gain
chr20	chr1:60000000-65000000	20q	52500000	-0	Bladder	Loss
chr20	chr1:60000000-65000000	20q	52500000	0.2795698924731184	Bladder	Gain
chr20	chr1:60000000-65000000	20q	52500000	-0	RCC	Loss
chr20	chr1:60000000-65000000	20q	52500000	0.09195402298850579	RCC	Gain
chr20	chr1:60000000-65000000	20q	52500000	-0.009090909090909096	Prostate	Loss
chr20	chr1:60000000-65000000	20q	52500000	0.018181818181818177	Prostate	Gain
chr20	chr1:55000000-60000000	20q	57500000	-0.010752688172043019	Bladder	Loss
chr20	chr1:55000000-60000000	20q	57500000	0.2795698924731184	Bladder	Gain
chr20	chr1:55000000-60000000	20q	57500000	-0	RCC	Loss
chr20	chr1:55000000-60000000	20q	57500000	0.09195402298850579	RCC	Gain
chr20	chr1:55000000-60000000	20q	57500000	-0.009090909090909096	Prostate	Loss
chr20	chr1:55000000-60000000	20q	57500000	0.018181818181818177	Prostate	Gain
chr20	chr1:50000000-55000000	20q	62222083.5	-0.010752688172043019	Bladder	Loss
chr20	chr1:50000000-55000000	20q	62222083.5	0.23655913978494636	Bladder	Gain
chr20	chr1:50000000-55000000	20q	62222083.5	-0	RCC	Loss
chr20	chr1:50000000-55000000	20q	62222083.5	0.09195402298850579	RCC	Gain
chr20	chr1:50000000-55000000	20q	62222083.5	-0.009090909090909096	Prostate	Loss
chr20	chr1:50000000-55000000	20q	62222083.5	0.018181818181818177	Prostate	Gain
chr21	chr1:45000000-50000000	21q	17500000	-0.0645161290322581	Bladder	Loss
chr21	chr1:45000000-50000000	21q	17500000	0.1827956989247312	Bladder	Gain
chr21	chr1:45000000-50000000	21q	17500000	-0.022988505747126457	RCC	Loss
chr21	chr1:45000000-50000000	21q	17500000	0.04597701149425291	RCC	Gain
chr21	chr1:45000000-50000000	21q	17500000	-0.04545454545454546	Prostate	Loss
chr21	chr1:45000000-50000000	21q	17500000	0.02727272727272729	Prostate	Gain
chr21	chr1:40000000-45000000	21q	22500000	-0.0645161290322581	Bladder	Loss
chr21	chr1:40000000-45000000	21q	22500000	0.18279569892473116	Bladder	Gain
chr21	chr1:40000000-45000000	21q	22500000	-0.022988505747126457	RCC	Loss
chr21	chr1:40000000-45000000	21q	22500000	0.04597701149425291	RCC	Gain
chr21	chr1:40000000-45000000	21q	22500000	-0.036363636363636355	Prostate	Loss
chr21	chr1:40000000-45000000	21q	22500000	0.02727272727272729	Prostate	Gain
chr21	chr1:35000000-40000000	21q	27500000	-0.0645161290322581	Bladder	Loss
chr21	chr1:35000000-40000000	21q	27500000	0.18279569892473116	Bladder	Gain
chr21	chr1:35000000-40000000	21q	27500000	-0.022988505747126457	RCC	Loss
chr21	chr1:35000000-40000000	21q	27500000	0.04597701149425291	RCC	Gain
chr21	chr1:35000000-40000000	21q	27500000	-0.036363636363636355	Prostate	Loss
chr21	chr1:35000000-40000000	21q	27500000	0.0181818181818182	Prostate	Gain
chr21	chr1:30000000-35000000	21q	32500000	-0.04301075268817207	Bladder	Loss
chr21	chr1:30000000-35000000	21q	32500000	0.20430107526881724	Bladder	Gain
chr21	chr1:30000000-35000000	21q	32500000	-0.022988505747126457	RCC	Loss
chr21	chr1:30000000-35000000	21q	32500000	0.04597701149425291	RCC	Gain
chr21	chr1:30000000-35000000	21q	32500000	-0.02727272727272728	Prostate	Loss
chr21	chr1:30000000-35000000	21q	32500000	0.0090909090909091	Prostate	Gain
chr21	chr1:25000000-30000000	21q	37500000	-0.05376344086021509	Bladder	Loss
chr21	chr1:25000000-30000000	21q	37500000	0.20430107526881724	Bladder	Gain
chr21	chr1:25000000-30000000	21q	37500000	-0.022988505747126457	RCC	Loss
chr21	chr1:25000000-30000000	21q	37500000	0.04597701149425291	RCC	Gain
chr21	chr1:25000000-30000000	21q	37500000	-0.02727272727272728	Prostate	Loss
chr21	chr1:25000000-30000000	21q	37500000	0.018181818181818177	Prostate	Gain
chr22	chr1:20000000-25000000	22q	27500000	-0.06451612903225808	Bladder	Loss
chr22	chr1:20000000-25000000	22q	27500000	0.06451612903225809	Bladder	Gain
chr22	chr1:20000000-25000000	22q	27500000	-0.011494252873563229	RCC	Loss
chr22	chr1:20000000-25000000	22q	27500000	0.06896551724137931	RCC	Gain
chr22	chr1:20000000-25000000	22q	27500000	-0.018181818181818174	Prostate	Loss
chr22	chr1:20000000-25000000	22q	27500000	0	Prostate	Gain
chr22	chr1:15000000-20000000	22q	32500000	-0.06451612903225809	Bladder	Loss
chr22	chr1:15000000-20000000	22q	32500000	0.08602150537634412	Bladder	Gain
chr22	chr1:15000000-20000000	22q	32500000	-0.011494252873563229	RCC	Loss
chr22	chr1:15000000-20000000	22q	32500000	0.06896551724137931	RCC	Gain
chr22	chr1:15000000-20000000	22q	32500000	-0.018181818181818174	Prostate	Loss
chr22	chr1:15000000-20000000	22q	32500000	0	Prostate	Gain
chr22	chr1:10000000-15000000	22q	37500000	-0.10752688172043012	Bladder	Loss
chr22	chr1:10000000-15000000	22q	37500000	0.06451612903225809	Bladder	Gain
chr22	chr1:10000000-15000000	22q	37500000	-0	RCC	Loss
chr22	chr1:10000000-15000000	22q	37500000	0.06896551724137931	RCC	Gain
chr22	chr1:10000000-15000000	22q	37500000	-0.0090909090909091	Prostate	Loss
chr22	chr1:10000000-15000000	22q	37500000	0	Prostate	Gain
chr22	chr1:5000000-10000000	22q	42500000	-0.17204301075268816	Bladder	Loss
chr22	chr1:5000000-10000000	22q	42500000	0.04301075268817205	Bladder	Gain
chr22	chr1:5000000-10000000	22q	42500000	-0	RCC	Loss
chr22	chr1:5000000-10000000	22q	42500000	0.06896551724137931	RCC	Gain
chr22	chr1:5000000-10000000	22q	42500000	-0.0090909090909091	Prostate	Loss
chr22	chr1:5000000-10000000	22q	42500000	0	Prostate	Gain
